UDISE Code,English Title,Telugu Title
36092600625,TSMS NEKKONDA,టి.ఎస్.ఎం.ఎస్. నెక్కొండ
36092600625,TSMS NEKKONDA,టి.ఎస్.ఎం.ఎస్. నెక్కొండ
36092600625,TSMS NEKKONDA,టి.ఎస్.ఎం.ఎస్. నెక్కొండ
36092600625,TSMS NEKKONDA,టి.ఎస్.ఎం.ఎస్. నెక్కొండ
36092600625,TSMS NEKKONDA,టి.ఎస్.ఎం.ఎస్. నెక్కొండ
36092600625,TSMS NEKKONDA,టి.ఎస్.ఎం.ఎస్. నెక్కొండ
36092600625,TSMS NEKKONDA,టి.ఎస్.ఎం.ఎస్. నెక్కొండ
36092600625,TSMS NEKKONDA,టి.ఎస్.ఎం.ఎస్. నెక్కొండ
36092600625,TSMS NEKKONDA,టి.ఎస్.ఎం.ఎస్. నెక్కొండ
36092600625,TSMS NEKKONDA,టి.ఎస్.ఎం.ఎస్. నెక్కొండ
36092600625,TSMS NEKKONDA,టి.ఎస్.ఎం.ఎస్. నెక్కొండ
36092600625,TSMS NEKKONDA,టి.ఎస్.ఎం.ఎస్. నెక్కొండ
36092600625,TSMS NEKKONDA,టి.ఎస్.ఎం.ఎస్. నెక్కొండ
36092600625,TSMS NEKKONDA,టి.ఎస్.ఎం.ఎస్. నెక్కొండ
36092600625,TSMS NEKKONDA,టి.ఎస్.ఎం.ఎస్. నెక్కొండ
36092600625,TSMS NEKKONDA,టి.ఎస్.ఎం.ఎస్. నెక్కొండ
36092600625,TSMS NEKKONDA,టి.ఎస్.ఎం.ఎస్. నెక్కొండ
36092600625,TSMS NEKKONDA,టి.ఎస్.ఎం.ఎస్. నెక్కొండ
36092600625,TSMS NEKKONDA,టి.ఎస్.ఎం.ఎస్. నెక్కొండ
36092600625,TSMS NEKKONDA,టి.ఎస్.ఎం.ఎస్. నెక్కొండ
